"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"0610005C13Rik","Group",0.228304547598902,0.443369131451188,"DMSO","DESeq2","DMSO vs T4400",1.68888724940398,0.756073016620417
"0610007P14Rik","Group",0.951350847542218,0.977010616242851,"T4400","DESeq2","DMSO vs T4400",0.996826109327529,-0.00458623829908685
"0610009B22Rik","Group",0.422545718296817,0.633380537399876,"DMSO","DESeq2","DMSO vs T4400",1.04115631207599,0.0581866812479985
"0610009L18Rik","Group",0.160785361928743,0.356466379241056,"DMSO","DESeq2","DMSO vs T4400",1.34044865551009,0.422715959447572
"0610009O20Rik","Group",0.118054342331098,0.294257629055633,"T4400","DESeq2","DMSO vs T4400",0.92717643263128,-0.109084199119008
"0610010F05Rik","Group",0.245576970592256,0.463795233585374,"DMSO","DESeq2","DMSO vs T4400",1.13018144059953,0.176554403118454
"0610010K14Rik","Group",0.264327943091956,0.486032588967957,"T4400","DESeq2","DMSO vs T4400",0.944289250218722,-0.0826992480789106
"0610011F06Rik","Group",0.107375452152375,0.277047733040373,"T4400","DESeq2","DMSO vs T4400",0.895035057333635,-0.159983902956444
"0610012G03Rik","Group",0.681158901465078,0.82255797617309,"DMSO","DESeq2","DMSO vs T4400",1.02836210679617,0.0403483556727206
"0610030E20Rik","Group",0.97513847259323,0.987422769629436,"DMSO","DESeq2","DMSO vs T4400",1.00202396647533,0.00291701542095585
"0610037L13Rik","Group",0.109863538486425,0.281141303232525,"T4400","DESeq2","DMSO vs T4400",0.909086508968402,-0.137510506605245
"0610038B21Rik","Group",0.614523127012484,0.779096272138334,"DMSO","DESeq2","DMSO vs T4400",1.17772196755781,0.235998993014847
"0610040B10Rik","Group",0.974286021692327,0.987204444505279,"T4400","DESeq2","DMSO vs T4400",0.990600404764773,-0.0136248844217872
"0610040J01Rik","Group",0.183117825335077,0.387458816162184,"DMSO","DESeq2","DMSO vs T4400",4.95123139968359,2.30778737636021
"1110001J03Rik","Group",0.0415378495178295,0.151978154453724,"T4400","DESeq2","DMSO vs T4400",0.816507321786993,-0.292462272102935
"1110002L01Rik","Group",0.720283979554996,0.848163720240068,"T4400","DESeq2","DMSO vs T4400",0.954315615253981,-0.0674616155978347
"1110004E09Rik","Group",0.548553013043147,0.731609525684595,"DMSO","DESeq2","DMSO vs T4400",1.05612659099615,0.0787827714922613
"1110004F10Rik","Group",0.0604020563018886,0.19319974881826,"T4400","DESeq2","DMSO vs T4400",0.887135337336079,-0.172773882571186
"1110006O24Rik","Group",0.871851642070027,0.939008680828682,"DMSO","DESeq2","DMSO vs T4400",1.05899515548946,0.082695989549966
"1110007C09Rik","Group",0.0245298607144836,0.108077109088566,"DMSO","DESeq2","DMSO vs T4400",1.18033421246539,0.239195417550729
"1110008F13Rik","Group",0.750449270475468,0.867895525994531,"DMSO","DESeq2","DMSO vs T4400",1.02475224936649,0.0352751567414875
"1110008L16Rik","Group",0.55279899237594,0.734932093309065,"DMSO","DESeq2","DMSO vs T4400",1.02832054598342,0.0402900485942062
"1110008P14Rik","Group",0.386739385879845,0.602996699324318,"DMSO","DESeq2","DMSO vs T4400",1.06354166230351,0.0888765493506566
"1110012L19Rik","Group",0.536435229247579,0.722895586683593,"DMSO","DESeq2","DMSO vs T4400",1.06043024140787,0.0846497187608963
"1110019D14Rik","Group",0.701917347930281,0.835657807418042,"DMSO","DESeq2","DMSO vs T4400",1.06022868842874,0.0843754837292725
"1110020A21Rik","Group",0.570790756021732,0.748509104498523,"DMSO","DESeq2","DMSO vs T4400",1.21053781416464,0.275648146214767
"1110032A03Rik","Group",0.699845286072947,0.834446694605942,"T4400","DESeq2","DMSO vs T4400",0.971554438993938,-0.0416332584527959
"1110034G24Rik","Group",0.0502390667091959,0.172636175178318,"DMSO","DESeq2","DMSO vs T4400",1.20107051020344,0.264320848574645
"1110037F02Rik","Group",0.75109032192054,0.868182195426386,"DMSO","DESeq2","DMSO vs T4400",1.01801056546899,0.0257525345674614
"1110038B12Rik","Group",0.027942422691527,0.118456192020176,"DMSO","DESeq2","DMSO vs T4400",1.18998139651402,0.2509390194435
"1110038F14Rik","Group",0.424565113738432,0.635159758072801,"T4400","DESeq2","DMSO vs T4400",0.96176729322227,-0.0562402295058828
"1110046J04Rik","Group",0.667577798871805,0.813687225535779,"T4400","DESeq2","DMSO vs T4400",0.959974031367981,-0.058932715432075
"1110051M20Rik","Group",0.338532030989509,0.559823371956781,"T4400","DESeq2","DMSO vs T4400",0.956446744486232,-0.0642434541827632
"1110059E24Rik","Group",0.122630702689621,0.30122115321926,"T4400","DESeq2","DMSO vs T4400",0.906796450301231,-0.141149351297453
"1110059G10Rik","Group",0.234318656511351,0.450905090367788,"DMSO","DESeq2","DMSO vs T4400",1.10346721174501,0.142043762235872
"1110065P20Rik","Group",0.0731766927969026,0.21740790849737,"T4400","DESeq2","DMSO vs T4400",0.85561111173769,-0.224972876123577
"1190002F15Rik","Group",0.000762465007148587,0.0118402417685888,"T4400","DESeq2","DMSO vs T4400",0.601495669182072,-0.7333737449707
"1190002N15Rik","Group",0.900997705112074,0.952714585341645,"T4400","DESeq2","DMSO vs T4400",0.987551269942706,-0.0180724454727762
"1190005I06Rik","Group",0.445454142962791,0.651725043662905,"T4400","DESeq2","DMSO vs T4400",0.653804053062834,-0.613069774197714
"1190007I07Rik","Group",0.833257046118909,0.916119544219677,"DMSO","DESeq2","DMSO vs T4400",1.02937950005473,0.0417749568781106
"1200014J11Rik","Group",0.849006579901815,0.92543959040311,"T4400","DESeq2","DMSO vs T4400",0.990442416860681,-0.0138549939012479
"1300002E11Rik","Group",0.00195688902196432,0.0215628738210071,"DMSO","DESeq2","DMSO vs T4400",1.33169835760503,0.41326733520977
"1500004A13Rik","Group",0.763964596060825,0.875420926040569,"DMSO","DESeq2","DMSO vs T4400",1.03899158210254,0.0551839655913802
"1500009L16Rik","Group",0.0911025067261325,0.250250712920549,"T4400","DESeq2","DMSO vs T4400",0.651132323210368,-0.618977336994904
"1500011B03Rik","Group",0.13718442191656,0.322857933837154,"DMSO","DESeq2","DMSO vs T4400",1.21282172281576,0.278367498923355
"1500011K16Rik","Group",0.972728918872785,0.986114266322432,"T4400","DESeq2","DMSO vs T4400",0.996814802989812,-0.00460260192530904
"1500012F01Rik","Group",0.17659318131146,0.379000228077087,"DMSO","DESeq2","DMSO vs T4400",1.12550984995474,0.170578682663835
"1500015A07Rik","Group",0.551744870236616,0.733941798427783,"DMSO","DESeq2","DMSO vs T4400",1.20698442777828,0.271407062909856
"1500015O10Rik","Group",0.0074585156101776,0.0495841560639258,"T4400","DESeq2","DMSO vs T4400",0.392925615076177,-1.34767187379783
"1500017E21Rik","Group",0.0640309517933378,0.200712368603035,"DMSO","DESeq2","DMSO vs T4400",1.34893010159306,0.431815593135907
"1600002H07Rik","Group",0.363935128195961,0.582464215466734,"T4400","DESeq2","DMSO vs T4400",0.935911868710561,-0.0955554118313425
"1600002K03Rik","Group",0.342585492665288,0.564027529806954,"DMSO","DESeq2","DMSO vs T4400",1.09165016619461,0.126510599520576
"1600012H06Rik","Group",0.149782328183505,0.341100328375677,"DMSO","DESeq2","DMSO vs T4400",1.0678034943565,0.0946461753011833
"1600014C10Rik","Group",0.216762616841275,0.430688813918951,"DMSO","DESeq2","DMSO vs T4400",1.10371530383647,0.142368086326897
"1600020E01Rik","Group",0.835913687602816,0.918036906910583,"DMSO","DESeq2","DMSO vs T4400",1.02467267756912,0.0351631274243666
"1600027J07Rik","Group",0.00117652563189493,0.0159255941047374,"T4400","DESeq2","DMSO vs T4400",0.195909705241302,-2.35173922532335
"1700001G11Rik","Group",0.569556713931161,0.748199963688167,"DMSO","DESeq2","DMSO vs T4400",1.33804246917817,0.420123907534219
"1700001G17Rik","Group",0.823148907734822,0.910913929603969,"DMSO","DESeq2","DMSO vs T4400",1.10428830958621,0.143116882721142
"1700001K19Rik","Group",0.308509909743031,0.530065288940729,"T4400","DESeq2","DMSO vs T4400",0.587426674254502,-0.76751931689748
"1700001L05Rik","Group",3.789096151159e-05,0.00213267704318198,"DMSO","DESeq2","DMSO vs T4400",1.88646860268015,0.915688088944956
"1700001L19Rik","Group",0.24744220045876,0.46589672544397,"T4400","DESeq2","DMSO vs T4400",0.590175233488079,-0.760784715075808
"1700001O22Rik","Group",0.26694566804744,0.488662593263343,"DMSO","DESeq2","DMSO vs T4400",1.42523961779763,0.511204492152311
"1700003E16Rik","Group",0.4446516698126,0.651423845486772,"DMSO","DESeq2","DMSO vs T4400",1.09509276075722,0.131053079704406
"1700003F12Rik","Group",0.0285037422317614,0.119406646340736,"DMSO","DESeq2","DMSO vs T4400",1.53795377148522,0.621012138766994
"1700007J10Rik","Group",0.652343952962833,0.805460668532969,"T4400","DESeq2","DMSO vs T4400",0.881877566254101,-0.181349718944516
"1700007K13Rik","Group",0.573630786460373,0.750505549356461,"DMSO","DESeq2","DMSO vs T4400",1.18701627323903,0.247339713547908
"1700007L15Rik","Group",0.310936789712961,0.532308233410983,"T4400","DESeq2","DMSO vs T4400",0.847076942504162,-0.239435075120209
"1700008J07Rik","Group",0.650147131641139,0.804072881237608,"T4400","DESeq2","DMSO vs T4400",0.88881757371276,-0.170040752893027
"1700009N14Rik","Group",0.674197672140488,0.817904134276551,"DMSO","DESeq2","DMSO vs T4400",1.2341294199213,0.303493694072608
"1700011I03Rik","Group",0.963284515768716,0.982077992594189,"T4400","DESeq2","DMSO vs T4400",0.976860557312835,-0.0337754565738376
"1700012B09Rik","Group",0.24685472454078,0.465159623853475,"DMSO","DESeq2","DMSO vs T4400",1.26628422430668,0.340601261776885
"1700012D01Rik","Group",0.414989738168332,0.627530410058092,"DMSO","DESeq2","DMSO vs T4400",1.20417307453943,0.268042764053403
"1700012D14Rik","Group",0.452354688982062,0.658104901011909,"DMSO","DESeq2","DMSO vs T4400",1.42597577047245,0.511949468376322
"1700013G24Rik","Group",0.0484784211300065,0.16883084581072,"T4400","DESeq2","DMSO vs T4400",0.44919390883254,-1.15458973027589
"1700017B05Rik","Group",0.236715000292923,0.453662152342374,"DMSO","DESeq2","DMSO vs T4400",1.06815001938364,0.0951142846859406
"1700018A04Rik","Group",0.460977116734082,0.665279633352927,"DMSO","DESeq2","DMSO vs T4400",1.2737769997401,0.349112726943251
"1700019G17Rik","Group",0.438854164747961,0.646522171116384,"DMSO","DESeq2","DMSO vs T4400",1.23746616447975,0.307389078723868
"1700019L03Rik","Group",0.0268714316397536,0.115290951915603,"DMSO","DESeq2","DMSO vs T4400",1.48114500752935,0.566712890729723
"1700020I14Rik","Group",0.484124467424744,0.682837996843142,"T4400","DESeq2","DMSO vs T4400",0.948665688811561,-0.0760283259412003
"1700020L24Rik","Group",0.164334861754114,0.361714335103844,"DMSO","DESeq2","DMSO vs T4400",1.18600388591832,0.246108736853484
"1700021F05Rik","Group",0.176799466497887,0.379046131124648,"T4400","DESeq2","DMSO vs T4400",0.918129304370933,-0.123230745564211
"1700021K19Rik","Group",0.193700909845956,0.40158451854045,"T4400","DESeq2","DMSO vs T4400",0.958270845033346,-0.061494618924812
"1700024P16Rik","Group",0.688613974343481,0.827010457506213,"DMSO","DESeq2","DMSO vs T4400",1.07328621441948,0.102034852480076
"1700025G04Rik","Group",0.148005160274764,0.338786928518347,"T4400","DESeq2","DMSO vs T4400",0.867491471753483,-0.205078520158349
"1700026D08Rik","Group",0.000402460855256018,0.00818720368406529,"DMSO","DESeq2","DMSO vs T4400",2.37384557650918,1.24722608778075
"1700026L06Rik","Group",0.446280238576265,0.65253420241565,"DMSO","DESeq2","DMSO vs T4400",1.45818003786442,0.544168856632479
"1700028E10Rik","Group",0.908450049896008,0.956263210416851,"DMSO","DESeq2","DMSO vs T4400",1.06837657041383,0.09542024301152
"1700028I16Rik","Group",0.404481561959537,0.61880290527544,"T4400","DESeq2","DMSO vs T4400",0.681498129118477,-0.553218398407428
"1700028J19Rik","Group",0.98387213603763,0.991515007283704,"DMSO","DESeq2","DMSO vs T4400",1.00449845899582,0.00647535082999602
"1700028K03Rik","Group",0.0550793388262446,0.182657145991086,"DMSO","DESeq2","DMSO vs T4400",2.06824614047606,1.04840788996276
"1700029I15Rik","Group",0.863069423088721,0.93475118533491,"T4400","DESeq2","DMSO vs T4400",0.948038026873628,-0.0769831664793168
"1700029J03Rik","Group",0.0433484605763175,0.15659109046341,"T4400","DESeq2","DMSO vs T4400",0.521938543930436,-0.938048149368829
"1700029J07Rik","Group",0.464747868252185,0.66784548577036,"DMSO","DESeq2","DMSO vs T4400",1.17177174961603,0.228691573372071
"1700030J22Rik","Group",0.521482087443963,0.713070537570859,"DMSO","DESeq2","DMSO vs T4400",1.07455639635824,0.103741202273576
"1700030K09Rik","Group",0.8646106073435,0.935211169659813,"DMSO","DESeq2","DMSO vs T4400",1.01135868353163,0.0162947471713132
"1700031A10Rik","Group",0.973653693441449,0.986750309202636,"T4400","DESeq2","DMSO vs T4400",0.988828567625236,-0.0162076710464669
"1700037C18Rik","Group",0.124649903874593,0.304462200887513,"T4400","DESeq2","DMSO vs T4400",0.822760866028365,-0.281454920044309
"1700037H04Rik","Group",0.116621567692871,0.292118051705625,"DMSO","DESeq2","DMSO vs T4400",1.11025235047809,0.150887625589637
"1700048M11Rik","Group",0.76129047252918,0.874267285283216,"T4400","DESeq2","DMSO vs T4400",0.914361601243314,-0.129163276263939
"1700049G17Rik","Group",0.190986888113923,0.398075715272579,"DMSO","DESeq2","DMSO vs T4400",1.11591947270167,0.158232922753458
"1700052K11Rik","Group",0.44759618199567,0.653652920892047,"T4400","DESeq2","DMSO vs T4400",0.942123657367181,-0.0860116633273796
"1700056E22Rik","Group",0.38829992418214,0.604305018617888,"DMSO","DESeq2","DMSO vs T4400",1.25042390696333,0.322417266725745
"1700061G19Rik","Group",0.78707489016327,0.890367527480534,"T4400","DESeq2","DMSO vs T4400",0.91475356614115,-0.128544960005839
"1700065J18Rik","Group",0.437505571657491,0.645604872890923,"T4400","DESeq2","DMSO vs T4400",0.791501366277204,-0.337336254165278
"1700066M21Rik","Group",0.890936787599639,0.94800843123271,"T4400","DESeq2","DMSO vs T4400",0.987176606674439,-0.018619887833842
"1700067K01Rik","Group",0.826864660861048,0.913393279858918,"DMSO","DESeq2","DMSO vs T4400",1.08062756122081,0.111869383237076
"1700086O06Rik","Group",0.84486008619456,0.922678704456671,"DMSO","DESeq2","DMSO vs T4400",1.05985751329833,0.0838703226419703
"1700088E04Rik","Group",0.574772682223604,0.751654237750401,"DMSO","DESeq2","DMSO vs T4400",1.10877326284839,0.148964373607677
"1700093K21Rik","Group",0.603198075843351,0.772024141651026,"DMSO","DESeq2","DMSO vs T4400",1.0981344116994,0.13505465108635
"1700094D03Rik","Group",0.0158449074035056,0.0814848253614732,"DMSO","DESeq2","DMSO vs T4400",1.33633635813891,0.41828318232033
"1700096K18Rik","Group",0.00619066631928895,0.0441658759452278,"DMSO","DESeq2","DMSO vs T4400",1.68086209422175,0.749201363988829
"1700101I11Rik","Group",0.745363333922262,0.865029955351571,"T4400","DESeq2","DMSO vs T4400",0.89895878349866,-0.153673123981039
"1700102P08Rik","Group",0.0443122863294342,0.158903791823506,"T4400","DESeq2","DMSO vs T4400",0.599213299946829,-0.738858449137444
"1700108F19Rik","Group",0.699350600894524,0.834136932442475,"DMSO","DESeq2","DMSO vs T4400",1.16284614277149,0.217660225147851
"1700109H08Rik","Group",0.930288776577451,0.966463279963734,"DMSO","DESeq2","DMSO vs T4400",1.02645768453406,0.0376741539236707
"1700109K24Rik","Group",0.531049018857398,0.719327579026903,"T4400","DESeq2","DMSO vs T4400",0.903773923240789,-0.145966163629642
"1700112E06Rik","Group",0.989999071230186,0.995191262837961,"T4400","DESeq2","DMSO vs T4400",0.997969808588388,-0.00293192427338769
"1700113A16Rik","Group",0.563362611327103,0.742322900462473,"T4400","DESeq2","DMSO vs T4400",0.957041032027391,-0.0633473149687249
"1700120C14Rik","Group",0.85753718506188,0.930757124867622,"T4400","DESeq2","DMSO vs T4400",0.913137334583856,-0.131096239033898
"1700120K04Rik","Group",0.253604835382407,0.473617423717439,"T4400","DESeq2","DMSO vs T4400",0.735050528574423,-0.444084668315033
"1700123M08Rik","Group",0.846579121796411,0.923635204902,"T4400","DESeq2","DMSO vs T4400",0.966753029467418,-0.0487807146682143
"1700123O20Rik","Group",0.596233884828161,0.767179047614802,"T4400","DESeq2","DMSO vs T4400",0.962913360275362,-0.0545220998551935
"1810010H24Rik","Group",0.476678777327379,0.677160847400083,"DMSO","DESeq2","DMSO vs T4400",1.1443300512488,0.194503218746576
"1810011O10Rik","Group",0.427860407201591,0.637571253791455,"DMSO","DESeq2","DMSO vs T4400",1.08527964456874,0.118066830550437
"1810013L24Rik","Group",0.962039917505319,0.98120980236765,"DMSO","DESeq2","DMSO vs T4400",1.00230680498629,0.0033241834649266
"1810014B01Rik","Group",0.939067709658489,0.97119065912825,"DMSO","DESeq2","DMSO vs T4400",1.00826070716548,0.0118687264405546
"1810021B22Rik","Group",0.601736744467619,0.771054732405192,"DMSO","DESeq2","DMSO vs T4400",1.08504673636171,0.117757185402584
"1810022K09Rik","Group",0.64182571232854,0.798985763052575,"DMSO","DESeq2","DMSO vs T4400",1.02785697053588,0.039639523038707
"1810024B03Rik","Group",0.502229276033761,0.698344389290182,"DMSO","DESeq2","DMSO vs T4400",1.24197193533065,0.312632573544907
"1810026B05Rik","Group",0.477617286192332,0.677822419312219,"DMSO","DESeq2","DMSO vs T4400",1.05102866162265,0.0718020122278229
"1810026J23Rik","Group",0.405205415839075,0.619510964306252,"T4400","DESeq2","DMSO vs T4400",0.953737402077953,-0.0683359993802449
"1810030O07Rik","Group",0.0245258722595847,0.108077109088566,"DMSO","DESeq2","DMSO vs T4400",1.10349456094682,0.142079518684691
"1810032O08Rik","Group",0.824894100593327,0.912065532451974,"DMSO","DESeq2","DMSO vs T4400",1.02099843540791,0.0299806554116262
"1810034E14Rik","Group",0.00151366509191356,0.0184269540133297,"DMSO","DESeq2","DMSO vs T4400",1.42426585049583,0.510218461890145
"1810037I17Rik","Group",0.763206448975342,0.875045075153694,"T4400","DESeq2","DMSO vs T4400",0.98741076597282,-0.0182777196777847
"1810041L15Rik","Group",0.00722472199776165,0.0487121407424839,"T4400","DESeq2","DMSO vs T4400",0.532945646837127,-0.907939689552119
"1810043G02Rik","Group",0.677124679025311,0.819825931571817,"DMSO","DESeq2","DMSO vs T4400",1.02341787554469,0.0333953375366633
"1810043H04Rik","Group",0.855918056343008,0.929834690442816,"DMSO","DESeq2","DMSO vs T4400",1.01467386049511,0.0210160865669195
"1810044D09Rik","Group",0.377279612672541,0.59456193940427,"T4400","DESeq2","DMSO vs T4400",0.788912609622875,-0.342062597749331
"1810055G02Rik","Group",0.0334506849721206,0.13202265909174,"T4400","DESeq2","DMSO vs T4400",0.891395583614114,-0.165862281697397
"1810058I24Rik","Group",0.0275883942490928,0.11755198507094,"DMSO","DESeq2","DMSO vs T4400",1.19095724335985,0.252121619835128
"1810062G17Rik","Group",0.422206816019553,0.633156388518665,"T4400","DESeq2","DMSO vs T4400",0.828884894379864,-0.270756323488639
"1810062O18Rik","Group",0.687026169833238,0.825939439292976,"DMSO","DESeq2","DMSO vs T4400",1.19663182491169,0.258979337679067
"2010001A14Rik","Group",0.110949265849509,0.282784597404155,"DMSO","DESeq2","DMSO vs T4400",1.25603546738956,0.328877203007075
"2010012O05Rik","Group",0.16813546269518,0.367216102573522,"DMSO","DESeq2","DMSO vs T4400",1.07053808347699,0.0983361192788665
"2010107E04Rik","Group",0.00769748477497106,0.0506058094162456,"T4400","DESeq2","DMSO vs T4400",0.86665644704458,-0.206467889642465
"2010107G12Rik","Group",0.0952381233723916,0.257146544714232,"DMSO","DESeq2","DMSO vs T4400",2.17110564739737,1.11842993012986
"2010107G23Rik","Group",0.0207823741632318,0.0973170036449919,"DMSO","DESeq2","DMSO vs T4400",1.30079968626993,0.379398814572882
"2010111I01Rik","Group",0.779769486798617,0.886469542712144,"DMSO","DESeq2","DMSO vs T4400",1.02222017491727,0.0317059702972299
"2010204K13Rik","Group",0.308585381181729,0.530119600026093,"T4400","DESeq2","DMSO vs T4400",0.852296698333654,-0.230572351406663
"2010315B03Rik","Group",0.147814974900884,0.338569284637057,"DMSO","DESeq2","DMSO vs T4400",1.23218398337739,0.301217687923011
"2010320M18Rik","Group",0.0583042629714272,0.18898766349035,"DMSO","DESeq2","DMSO vs T4400",1.23393887091628,0.303270925435165
"2200002D01Rik","Group",0.146290415633447,0.336050253044085,"T4400","DESeq2","DMSO vs T4400",0.852106784723776,-0.230893856762672
"2210010C04Rik","Group",0.0529361124361485,0.178252803967369,"DMSO","DESeq2","DMSO vs T4400",1.62552667835986,0.700907233925298
"2210011C24Rik","Group",0.607996053738667,0.774891596280196,"T4400","DESeq2","DMSO vs T4400",0.923810983506678,-0.114330395900653
"2210013O21Rik","Group",0.0139977015600515,0.0751327818375929,"T4400","DESeq2","DMSO vs T4400",0.84591708865979,-0.241411828281081
"2210015D19Rik","Group",0.360925809798025,0.579434445493109,"T4400","DESeq2","DMSO vs T4400",0.934812463006272,-0.097251126494603
"2210016F16Rik","Group",0.446369246820091,0.652597338266744,"T4400","DESeq2","DMSO vs T4400",0.926607165933389,-0.10997025536467
"2210016L21Rik","Group",0.937193112263704,0.969885895249648,"DMSO","DESeq2","DMSO vs T4400",1.00472248128854,0.00679706343572633
"2210018M11Rik","Group",0.528804269146983,0.717842973560823,"DMSO","DESeq2","DMSO vs T4400",1.07303907353508,0.10170261120061
"2210404O09Rik","Group",0.00834002170619675,0.0534482039137002,"DMSO","DESeq2","DMSO vs T4400",1.55539004489331,0.637276410112359
"2210408F21Rik","Group",0.0253485229874884,0.110589144406199,"DMSO","DESeq2","DMSO vs T4400",1.43764668167099,0.523709160316792
"2210408I21Rik","Group",0.923815825718134,0.963874427813605,"T4400","DESeq2","DMSO vs T4400",0.990467272516964,-0.0138187891895935
"2210409D07Rik","Group",0.482650248027519,0.681771603205225,"T4400","DESeq2","DMSO vs T4400",0.738242648940262,-0.43783300910921
"2210416O15Rik","Group",0.435348078376289,0.64409505986088,"T4400","DESeq2","DMSO vs T4400",0.784376604824051,-0.350381589198798
"2300009A05Rik","Group",0.293455205814554,0.514821009091937,"DMSO","DESeq2","DMSO vs T4400",1.13708820070731,0.185344164333789
"2310001H17Rik","Group",0.764364499185384,0.875738230621922,"DMSO","DESeq2","DMSO vs T4400",1.04206596621725,0.059446607868018
"2310002F09Rik","Group",0.0390996043102771,0.146443546916977,"DMSO","DESeq2","DMSO vs T4400",2.05884689298301,1.04183654733437
"2310002L09Rik","Group",0.987569071226209,0.993639763602149,"T4400","DESeq2","DMSO vs T4400",0.995413033229969,-0.0066328181264528
"2310009A05Rik","Group",0.169103741047659,0.368483132749604,"DMSO","DESeq2","DMSO vs T4400",1.12910728811689,0.175182577944517
"2310009B15Rik","Group",0.26982458773538,0.491405822912369,"T4400","DESeq2","DMSO vs T4400",0.925979334335139,-0.11094809857777
"2310010G23Rik","Group",0.226080285243464,0.441253188304129,"T4400","DESeq2","DMSO vs T4400",0.804996314325704,-0.312945917021848
"2310010J17Rik","Group",0.739456374963886,0.861197250305531,"DMSO","DESeq2","DMSO vs T4400",1.07107850713012,0.099064229571175
"2310011J03Rik","Group",0.731306109583426,0.855202348728586,"T4400","DESeq2","DMSO vs T4400",0.981347260842285,-0.0271643541168082
"2310015A10Rik","Group",0.775971135113671,0.883618611535517,"T4400","DESeq2","DMSO vs T4400",0.972344683593765,-0.0404602736874676
"2310020H05Rik","Group",0.858398166014568,0.931127922692381,"T4400","DESeq2","DMSO vs T4400",0.951226927645444,-0.072138538938914
"2310022A10Rik","Group",0.0116936601703896,0.0666939380628442,"T4400","DESeq2","DMSO vs T4400",0.873241922795085,-0.1955467016673
"2310022B05Rik","Group",0.328342487412788,0.549101235555855,"T4400","DESeq2","DMSO vs T4400",0.947529101571145,-0.0777578412631311
"2310030G06Rik","Group",0.966434297626704,0.983381934090246,"T4400","DESeq2","DMSO vs T4400",0.995845903459695,-0.00600557700566713
"2310033P09Rik","Group",0.000315865372998017,0.00703277807055636,"T4400","DESeq2","DMSO vs T4400",0.768136453430759,-0.380565477689039
"2310034G01Rik","Group",0.496046917589321,0.693268044604174,"DMSO","DESeq2","DMSO vs T4400",1.28136250417238,0.357678679416875
"2310035C23Rik","Group",0.061734803566241,0.196144559934918,"DMSO","DESeq2","DMSO vs T4400",1.09399037811374,0.129600049365714
"2310036O22Rik","Group",0.362028824319453,0.580812354473751,"T4400","DESeq2","DMSO vs T4400",0.951305715340844,-0.0720190491441701
"2310039H08Rik","Group",0.16307742194333,0.359811355511779,"DMSO","DESeq2","DMSO vs T4400",1.1610612146987,0.215444037504169
"2310039L15Rik","Group",0.495147153818232,0.692758446686148,"T4400","DESeq2","DMSO vs T4400",0.752776100776957,-0.409707268943503
"2310040G24Rik","Group",0.440270998626141,0.647939129850791,"T4400","DESeq2","DMSO vs T4400",0.678636389192084,-0.559289303949253
"2310043L19Rik","Group",0.00595676783940078,0.0430329629566786,"T4400","DESeq2","DMSO vs T4400",0.622293059762016,-0.684333938494561
"2310045N01Rik","Group",0.646208031459664,0.801847539908123,"DMSO","DESeq2","DMSO vs T4400",1.04390250168852,0.061986973498842
"2310047M10Rik","Group",0.524273400766814,0.714963917536816,"T4400","DESeq2","DMSO vs T4400",0.954512275676592,-0.0671643431000971
"2310057M21Rik","Group",0.380142590264435,0.596762262745624,"T4400","DESeq2","DMSO vs T4400",0.945651059673334,-0.0806201601029122
"2310061I04Rik","Group",0.102145602394178,0.268615582288661,"T4400","DESeq2","DMSO vs T4400",0.901528196982255,-0.149555479535576
"2310065F04Rik","Group",0.0437397245943468,0.157466017725534,"T4400","DESeq2","DMSO vs T4400",0.587781804580983,-0.766647395386182
"2310067B10Rik","Group",0.485537000675396,0.684152670652844,"DMSO","DESeq2","DMSO vs T4400",1.04037754880967,0.0571071715884269
"2410002F23Rik","Group",0.04544818917653,0.161423255318294,"T4400","DESeq2","DMSO vs T4400",0.884448929107858,-0.177149255363416
"2410004B18Rik","Group",0.0751929512805481,0.221732786546905,"T4400","DESeq2","DMSO vs T4400",0.90429551117087,-0.145133792563944
"2410006H16Rik","Group",0.0648764644710237,0.202419117893816,"DMSO","DESeq2","DMSO vs T4400",1.20180353471027,0.26520107020415
"2410012E07Rik","Group",0.15045615580567,0.341869420563706,"DMSO","DESeq2","DMSO vs T4400",1.45191177736192,0.537953793396139
"2410015M20Rik","Group",0.169490215252625,0.368986495214398,"T4400","DESeq2","DMSO vs T4400",0.913561648385487,-0.130426007721447
"2410016O06Rik","Group",0.197820100336546,0.406898487475432,"T4400","DESeq2","DMSO vs T4400",0.927215245155169,-0.109023807739541
"2410089E03Rik","Group",0.0482572807992291,0.168280464521662,"DMSO","DESeq2","DMSO vs T4400",1.21268579963507,0.27820580435253
"2410127L17Rik","Group",0.923693191911898,0.963874427813605,"T4400","DESeq2","DMSO vs T4400",0.993047359652257,-0.0100655715887388
"2410131K14Rik","Group",0.449690256176011,0.655635225549953,"DMSO","DESeq2","DMSO vs T4400",1.05042351443542,0.0709711174017578
"2500002B13Rik","Group",0.0225167871881508,0.10247332999657,"DMSO","DESeq2","DMSO vs T4400",1.28349840918823,0.360081507788922
"2500004C02Rik","Group",0.111853110518681,0.284253688130269,"T4400","DESeq2","DMSO vs T4400",0.769960646715573,-0.377143384455358
"2510002D24Rik","Group",0.121607487356349,0.299750039189252,"T4400","DESeq2","DMSO vs T4400",0.873548899902887,-0.195039629670017
"2510009E07Rik","Group",0.7758878452739,0.883608678558888,"DMSO","DESeq2","DMSO vs T4400",1.02452581121319,0.0349563310941051
