"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"0610005C13Rik","Group",0.820821977556877,0.991433589305502,"T3976","DESeq2","DMSO vs T3976",0.868137277086549,-0.204004903239968
"0610007P14Rik","Group",0.952282848982915,0.997847092875734,"T3976","DESeq2","DMSO vs T3976",0.996815438443542,-0.00460168223024626
"0610009B22Rik","Group",0.649576221893662,0.976952709302797,"T3976","DESeq2","DMSO vs T3976",0.973707652973896,-0.038439413867651
"0610009L18Rik","Group",0.813286067958172,0.991433589305502,"DMSO","DESeq2","DMSO vs T3976",1.05605503951883,0.078685027093722
"0610009O20Rik","Group",0.609623212515272,0.975358805079049,"T3976","DESeq2","DMSO vs T3976",0.974722978811946,-0.036935838980117
"0610010F05Rik","Group",0.82180186428065,0.991433589305502,"T3976","DESeq2","DMSO vs T3976",0.970579922625251,-0.0430810780044692
"0610010K14Rik","Group",0.785748598470784,0.989832578089403,"DMSO","DESeq2","DMSO vs T3976",1.01461993108281,0.02093940600343
"0610011F06Rik","Group",0.38796163769791,0.948091658820558,"DMSO","DESeq2","DMSO vs T3976",1.06286635913227,0.0879602091570755
"0610012G03Rik","Group",0.216260534461792,0.918302458804489,"T3976","DESeq2","DMSO vs T3976",0.916142826995216,-0.126355562356865
"0610030E20Rik","Group",0.0931219496797485,0.833832658625936,"DMSO","DESeq2","DMSO vs T3976",1.13322548927936,0.180434957272838
"0610037L13Rik","Group",0.544454650961625,0.968490966624377,"DMSO","DESeq2","DMSO vs T3976",1.04071185390187,0.0575706791169238
"0610038B21Rik","Group",0.347011054502656,0.943143160160004,"DMSO","DESeq2","DMSO vs T3976",1.37847004062472,0.46306791246103
"0610040B10Rik","Group",0.621837365432686,0.975365577302846,"DMSO","DESeq2","DMSO vs T3976",1.11907890267718,0.162311759717345
"0610040J01Rik","Group",0.757783885264817,0.987933351677229,"T3976","DESeq2","DMSO vs T3976",0.657367773249819,-0.605227363312912
"1110001J03Rik","Group",0.542359356532311,0.968490966624377,"T3976","DESeq2","DMSO vs T3976",0.939915906827994,-0.0893964085537675
"1110002L01Rik","Group",0.610368003662327,0.975358805079049,"DMSO","DESeq2","DMSO vs T3976",1.07968244121189,0.110607045854588
"1110004E09Rik","Group",0.876830624123599,0.991666562311191,"DMSO","DESeq2","DMSO vs T3976",1.01326907799357,0.0190173389353159
"1110004F10Rik","Group",0.574194115550872,0.973865511124348,"T3976","DESeq2","DMSO vs T3976",0.968182066042304,-0.0466497239600867
"1110006O24Rik","Group",0.167396663458562,0.894144109340808,"DMSO","DESeq2","DMSO vs T3976",1.60063606575077,0.678645321707057
"1110007C09Rik","Group",0.141988288019171,0.874817764996264,"T3976","DESeq2","DMSO vs T3976",0.923429730420496,-0.114925913247604
"1110008F13Rik","Group",0.341373125800166,0.941081984852971,"DMSO","DESeq2","DMSO vs T3976",1.08464424776891,0.117221931020504
"1110008L16Rik","Group",0.572128386315114,0.973171360297703,"T3976","DESeq2","DMSO vs T3976",0.971593901854271,-0.0415746598664564
"1110008P14Rik","Group",0.69811666279266,0.979712220991605,"T3976","DESeq2","DMSO vs T3976",0.976438454670828,-0.0343989815888122
"1110012L19Rik","Group",0.0680278022164116,0.811387307893908,"DMSO","DESeq2","DMSO vs T3976",1.19266398554129,0.254187643473616
"1110019D14Rik","Group",0.838841528425239,0.991433589305502,"DMSO","DESeq2","DMSO vs T3976",1.02701649832789,0.0384593577657923
"1110020A21Rik","Group",0.659369843781552,0.977726074254972,"DMSO","DESeq2","DMSO vs T3976",1.16086524645459,0.215200513499993
"1110032A03Rik","Group",0.724396376372602,0.98459165890715,"DMSO","DESeq2","DMSO vs T3976",1.02715738576758,0.0386572549471876
"1110034G24Rik","Group",0.390030692134041,0.94864462668315,"DMSO","DESeq2","DMSO vs T3976",1.08134606257575,0.112828301855126
"1110037F02Rik","Group",0.425632890754995,0.95656523522219,"DMSO","DESeq2","DMSO vs T3976",1.04300711583207,0.0607490005620178
"1110038B12Rik","Group",0.525411804255623,0.966902183720159,"T3976","DESeq2","DMSO vs T3976",0.968930542901688,-0.045534844110557
"1110038F14Rik","Group",0.14920631724296,0.882406284151864,"T3976","DESeq2","DMSO vs T3976",0.936773849979552,-0.0942272912849778
"1110046J04Rik","Group",0.0622138287974285,0.809020611141588,"T3976","DESeq2","DMSO vs T3976",0.847455037641717,-0.238791267867966
"1110051M20Rik","Group",0.565752820098961,0.970330025834391,"T3976","DESeq2","DMSO vs T3976",0.977794226240906,-0.0323972084595009
"1110059E24Rik","Group",0.856040253762488,0.991433589305502,"T3976","DESeq2","DMSO vs T3976",0.990866646112824,-0.0132371867564085
"1110059G10Rik","Group",0.630298300851161,0.975365577302846,"DMSO","DESeq2","DMSO vs T3976",1.03805676212173,0.0538853340547127
"1110065P20Rik","Group",0.17622130823818,0.895020997554689,"DMSO","DESeq2","DMSO vs T3976",1.18962934462866,0.250512139950926
"1190002F15Rik","Group",0.0881662766311222,0.831817017776615,"T3976","DESeq2","DMSO vs T3976",0.811796911966342,-0.300809242778977
"1190002N15Rik","Group",0.202680666668391,0.915866475903151,"DMSO","DESeq2","DMSO vs T3976",1.1150243992736,0.157075279944579
"1190005I06Rik","Group",0.839249954658015,0.991433589305502,"DMSO","DESeq2","DMSO vs T3976",1.11490902247,0.156925989799048
"1190007I07Rik","Group",0.433124452117596,0.958451068170202,"T3976","DESeq2","DMSO vs T3976",0.897679808850475,-0.15572714942823
"1200014J11Rik","Group",0.551119233088496,0.968490966624377,"DMSO","DESeq2","DMSO vs T3976",1.0268541202819,0.0382312401813046
"1300002E11Rik","Group",0.0680050678338861,0.811387307893908,"DMSO","DESeq2","DMSO vs T3976",1.15824291977176,0.211937863341274
"1500004A13Rik","Group",0.0190267822716566,0.658335345055949,"DMSO","DESeq2","DMSO vs T3976",1.33644152754981,0.418396717671291
"1500009L16Rik","Group",0.409666994608661,0.951530189916905,"DMSO","DESeq2","DMSO vs T3976",1.20345228747161,0.267178945308375
"1500011B03Rik","Group",0.724412102610073,0.98459165890715,"DMSO","DESeq2","DMSO vs T3976",1.04339430031182,0.0612844575751534
"1500011K16Rik","Group",0.497284236301214,0.965033439955982,"DMSO","DESeq2","DMSO vs T3976",1.06427826696599,0.0898754082498429
"1500012F01Rik","Group",0.372035013207479,0.946209200724509,"T3976","DESeq2","DMSO vs T3976",0.954793430993819,-0.066739454216775
"1500015A07Rik","Group",0.161679103130686,0.894144109340808,"DMSO","DESeq2","DMSO vs T3976",1.53665842617756,0.619796513353426
"1500015O10Rik","Group",0.394470938283303,0.949775477088357,"T3976","DESeq2","DMSO vs T3976",0.853703513793657,-0.228192977555221
"1500017E21Rik","Group",0.134054950633565,0.858128844964101,"T3976","DESeq2","DMSO vs T3976",0.75453140856697,-0.406347138415478
"1600002H07Rik","Group",0.448045419252544,0.958451068170202,"DMSO","DESeq2","DMSO vs T3976",1.05315140913564,0.0747128641948483
"1600002K03Rik","Group",0.24615379110565,0.919120594663115,"T3976","DESeq2","DMSO vs T3976",0.899463214723546,-0.152863813989928
"1600012H06Rik","Group",0.00560531333374987,0.44999257411144,"DMSO","DESeq2","DMSO vs T3976",1.12610722497085,0.171344203589319
"1600014C10Rik","Group",0.927974372704642,0.996282916920626,"DMSO","DESeq2","DMSO vs T3976",1.00679656695252,0.00977220221440661
"1600020E01Rik","Group",0.163407124495719,0.894144109340808,"DMSO","DESeq2","DMSO vs T3976",1.15835192840784,0.21207363694789
"1600027J07Rik","Group",0.758505686741042,0.987933351677229,"T3976","DESeq2","DMSO vs T3976",0.890776372402788,-0.166864803341589
"1700001G11Rik","Group",0.130971468533837,0.858027478546523,"DMSO","DESeq2","DMSO vs T3976",2.18941952592268,1.13054842321558
"1700001G17Rik","Group",0.0568158224730813,0.799799751219285,"T3976","DESeq2","DMSO vs T3976",0.324343835940708,-1.62440407380587
"1700001K19Rik","Group",0.112965830274742,0.85228910160007,"DMSO","DESeq2","DMSO vs T3976",1.74666902503424,0.804606258982165
"1700001L05Rik","Group",0.469544319505705,0.961396242335016,"T3976","DESeq2","DMSO vs T3976",0.836558927991744,-0.257460926258981
"1700001L19Rik","Group",0.0643840670087894,0.809963791608157,"T3976","DESeq2","DMSO vs T3976",0.360273847389549,-1.47283416588371
"1700001O22Rik","Group",0.428543322940677,0.958285997496637,"DMSO","DESeq2","DMSO vs T3976",1.30017841519581,0.378709608682044
"1700003E16Rik","Group",0.848771676172804,0.991433589305502,"T3976","DESeq2","DMSO vs T3976",0.977747509851662,-0.0324661382111496
"1700003F12Rik","Group",0.713212980860773,0.983068638354514,"T3976","DESeq2","DMSO vs T3976",0.930791766566895,-0.103469645624167
"1700007J10Rik","Group",0.0709073277850384,0.811387307893908,"DMSO","DESeq2","DMSO vs T3976",1.54930350659312,0.631619793943577
"1700007K13Rik","Group",0.585642776830434,0.974834825142219,"DMSO","DESeq2","DMSO vs T3976",1.19387344668297,0.255649915732215
"1700007L15Rik","Group",0.952260961193748,0.997847092875734,"DMSO","DESeq2","DMSO vs T3976",1.00989410764191,0.0142040272454215
"1700008J07Rik","Group",0.322684161581685,0.938859843385499,"T3976","DESeq2","DMSO vs T3976",0.764106484079591,-0.388154392033775
"1700009N14Rik","Group",0.175311289720421,0.894144109340808,"T3976","DESeq2","DMSO vs T3976",0.433533791259709,-1.20578364796191
"1700011I03Rik","Group",0.17836852444113,0.897622853014819,"T3976","DESeq2","DMSO vs T3976",0.403249172397278,-1.31025652239812
"1700012B09Rik","Group",0.467247902003153,0.961396242335016,"DMSO","DESeq2","DMSO vs T3976",1.15402602903858,0.20667576431388
"1700012D01Rik","Group",0.188990522015075,0.906369151948318,"DMSO","DESeq2","DMSO vs T3976",1.33826229418107,0.420360906284583
"1700012D14Rik","Group",0.152633386571278,0.886214294065285,"DMSO","DESeq2","DMSO vs T3976",1.92384967686837,0.943996076182241
"1700013G24Rik","Group",0.0375228886137982,0.752924472726938,"T3976","DESeq2","DMSO vs T3976",0.396185016011491,-1.3357537773422
"1700017B05Rik","Group",0.918273603538979,0.995787091078345,"DMSO","DESeq2","DMSO vs T3976",1.00400185751084,0.00576193843131781
"1700018A04Rik","Group",0.208062205811673,0.918092219382878,"DMSO","DESeq2","DMSO vs T3976",1.55462366055082,0.636565378575246
"1700019G17Rik","Group",0.628776866433528,0.975365577302846,"T3976","DESeq2","DMSO vs T3976",0.867610382764673,-0.204880776923883
"1700019L03Rik","Group",0.732485340898493,0.986221510362425,"T3976","DESeq2","DMSO vs T3976",0.958011387959488,-0.0618852893903839
"1700020I14Rik","Group",0.59539739846003,0.975358805079049,"T3976","DESeq2","DMSO vs T3976",0.955901894124075,-0.0650655353879476
"1700020L24Rik","Group",0.216469187483025,0.918302458804489,"T3976","DESeq2","DMSO vs T3976",0.888958300214148,-0.169812349044066
"1700021F05Rik","Group",0.336440754808069,0.939298480453314,"T3976","DESeq2","DMSO vs T3976",0.944589928390288,-0.0822399419299545
"1700021K19Rik","Group",0.622164652483152,0.975365577302846,"T3976","DESeq2","DMSO vs T3976",0.982844306617018,-0.0249651990352173
"1700024P16Rik","Group",0.767268179906117,0.987933351677229,"DMSO","DESeq2","DMSO vs T3976",1.06846763181529,0.0955432036206634
"1700025G04Rik","Group",0.89476926155511,0.993735724991276,"T3976","DESeq2","DMSO vs T3976",0.987772477720506,-0.0177493233863345
"1700026D08Rik","Group",0.0841612283772191,0.828588168860705,"DMSO","DESeq2","DMSO vs T3976",1.44489676990569,0.530966423615149
"1700026L06Rik","Group",0.655808301658357,0.977726074254972,"DMSO","DESeq2","DMSO vs T3976",1.2228340801296,0.290228665506325
"1700028E10Rik","Group",0.115511741721438,0.85228910160007,"DMSO","DESeq2","DMSO vs T3976",2.26507566020842,1.17955924134631
"1700028I16Rik","Group",0.205776183626105,0.917949264316599,"T3976","DESeq2","DMSO vs T3976",0.542298912512811,-0.882839817608089
"1700028J19Rik","Group",0.662481575080495,0.977726074254972,"T3976","DESeq2","DMSO vs T3976",0.896153510853096,-0.158182208166333
"1700028K03Rik","Group",0.777672429120589,0.987933351677229,"DMSO","DESeq2","DMSO vs T3976",1.12087656677252,0.164627414352187
"1700029I15Rik","Group",0.73617350802322,0.987933351677229,"T3976","DESeq2","DMSO vs T3976",0.9001757297198,-0.151721427170016
"1700029J03Rik","Group",0.186333549661669,0.905623612988622,"T3976","DESeq2","DMSO vs T3976",0.675818283385613,-0.565292713617744
"1700029J07Rik","Group",0.480668758894473,0.962777036025637,"DMSO","DESeq2","DMSO vs T3976",1.17294344390229,0.230133452267723
"1700030J22Rik","Group",0.895229846056093,0.993735724991276,"T3976","DESeq2","DMSO vs T3976",0.982514391545095,-0.0254495552426553
"1700030K09Rik","Group",0.649992120246283,0.977038044485211,"T3976","DESeq2","DMSO vs T3976",0.973212950943026,-0.0391725759499456
"1700031A10Rik","Group",0.550611941422774,0.968490966624377,"T3976","DESeq2","DMSO vs T3976",0.793805426569044,-0.333142670043331
"1700037C18Rik","Group",0.215439609384457,0.918302458804489,"T3976","DESeq2","DMSO vs T3976",0.845214785711686,-0.242610089698814
"1700037H04Rik","Group",0.807490896732233,0.991433589305502,"DMSO","DESeq2","DMSO vs T3976",1.0136891621193,0.0196153318111638
"1700048M11Rik","Group",0.481063800917178,0.962777036025637,"T3976","DESeq2","DMSO vs T3976",0.795376198539557,-0.330290704434865
"1700049G17Rik","Group",0.186549927195197,0.905623612988622,"DMSO","DESeq2","DMSO vs T3976",1.11494093960469,0.156967290059346
"1700052K11Rik","Group",0.88514190132245,0.99304905710173,"T3976","DESeq2","DMSO vs T3976",0.987978035006537,-0.0174491271051388
"1700056E22Rik","Group",0.8603118540297,0.991433589305502,"DMSO","DESeq2","DMSO vs T3976",1.04416878116257,0.062354930361173
"1700061G19Rik","Group",0.998404290095554,0.999699932809853,"DMSO","DESeq2","DMSO vs T3976",1.00065069239185,0.000938445400328043
"1700065J18Rik","Group",0.784098242428048,0.989706450728128,"T3976","DESeq2","DMSO vs T3976",0.918225983646856,-0.123078837365434
"1700066M21Rik","Group",0.603976698510381,0.975358805079049,"T3976","DESeq2","DMSO vs T3976",0.953037390905346,-0.0693952777977839
"1700067K01Rik","Group",0.837438416766275,0.991433589305502,"DMSO","DESeq2","DMSO vs T3976",1.08061315341771,0.111850147928448
"1700086O06Rik","Group",0.132646780337603,0.858027478546523,"DMSO","DESeq2","DMSO vs T3976",1.52800603725286,0.611650243568394
"1700088E04Rik","Group",0.452715123243558,0.960272513671186,"T3976","DESeq2","DMSO vs T3976",0.846676246697145,-0.240117679726546
"1700093K21Rik","Group",0.235594974650424,0.918452395986094,"T3976","DESeq2","DMSO vs T3976",0.809213681435228,-0.305407383033805
"1700094D03Rik","Group",0.0994066931449513,0.833832658625936,"DMSO","DESeq2","DMSO vs T3976",1.19250509852355,0.253995434447902
"1700096K18Rik","Group",0.036018359872115,0.749592621022745,"DMSO","DESeq2","DMSO vs T3976",1.50778523239182,0.592430947022241
"1700101I11Rik","Group",0.477231111598104,0.962777036025637,"T3976","DESeq2","DMSO vs T3976",0.770988033379787,-0.3752196268581
"1700102P08Rik","Group",0.394347015595884,0.949775477088357,"T3976","DESeq2","DMSO vs T3976",0.797299107532662,-0.326807040682671
"1700108F19Rik","Group",0.761154585812232,0.987933351677229,"DMSO","DESeq2","DMSO vs T3976",1.15460421385518,0.207398395742317
"1700109H08Rik","Group",0.193047962987279,0.909645068892392,"DMSO","DESeq2","DMSO vs T3976",1.44223028039858,0.528301537577731
"1700109K24Rik","Group",0.112965530206747,0.85228910160007,"DMSO","DESeq2","DMSO vs T3976",1.24548561068893,0.316708353969243
"1700112E06Rik","Group",0.616204302466967,0.975365577302846,"DMSO","DESeq2","DMSO vs T3976",1.10772679704634,0.147602107788186
"1700113A16Rik","Group",0.875387697721871,0.991433589305502,"T3976","DESeq2","DMSO vs T3976",0.987024831671459,-0.0188417142800269
"1700120C14Rik","Group",0.840306710154654,0.991433589305502,"DMSO","DESeq2","DMSO vs T3976",1.10891219904138,0.149145140953036
"1700120K04Rik","Group",0.776657152104365,0.987933351677229,"T3976","DESeq2","DMSO vs T3976",0.93054359389983,-0.103854355962545
"1700123M08Rik","Group",0.321012873141734,0.93847905160688,"T3976","DESeq2","DMSO vs T3976",0.826301554340532,-0.275259713294429
"1700123O20Rik","Group",0.955406440458786,0.998180600361894,"DMSO","DESeq2","DMSO vs T3976",1.00313075547413,0.00450966973791026
"1810010H24Rik","Group",0.971492830477509,0.998281345570293,"T3976","DESeq2","DMSO vs T3976",0.992816236260707,-0.0104013857635038
"1810011O10Rik","Group",0.22256226288105,0.918452395986094,"T3976","DESeq2","DMSO vs T3976",0.886056488760619,-0.174529417036023
"1810013L24Rik","Group",0.347023063412435,0.943143160160004,"DMSO","DESeq2","DMSO vs T3976",1.04520681816763,0.0637884408924126
"1810014B01Rik","Group",0.699985172124632,0.979712220991605,"DMSO","DESeq2","DMSO vs T3976",1.04409672614036,0.0622553707765477
"1810021B22Rik","Group",0.88615683892887,0.99304905710173,"DMSO","DESeq2","DMSO vs T3976",1.02468742496709,0.0351838909767586
"1810022K09Rik","Group",0.692126953483387,0.979712220991605,"T3976","DESeq2","DMSO vs T3976",0.98129437864441,-0.0272420992161775
"1810024B03Rik","Group",0.237636387751163,0.918452395986094,"DMSO","DESeq2","DMSO vs T3976",1.48340497019816,0.568912507933664
"1810026B05Rik","Group",0.684557856649172,0.979712220991605,"DMSO","DESeq2","DMSO vs T3976",1.03026870619895,0.0430206583240256
"1810026J23Rik","Group",0.683838111540113,0.979712220991605,"DMSO","DESeq2","DMSO vs T3976",1.02319488860566,0.0330809623328819
"1810030O07Rik","Group",0.726375024633174,0.98459165890715,"DMSO","DESeq2","DMSO vs T3976",1.0143856531243,0.0206062461017958
"1810032O08Rik","Group",0.697193380155868,0.979712220991605,"T3976","DESeq2","DMSO vs T3976",0.968817009480227,-0.0457039002955095
"1810034E14Rik","Group",0.32156114447581,0.938559987492602,"DMSO","DESeq2","DMSO vs T3976",1.13039793018283,0.176830729137554
"1810037I17Rik","Group",0.969170038573549,0.998281345570293,"DMSO","DESeq2","DMSO vs T3976",1.00194076454974,0.00279721789792046
"1810041L15Rik","Group",0.648367945110076,0.976952709302797,"T3976","DESeq2","DMSO vs T3976",0.928096843217335,-0.107652742185619
"1810043G02Rik","Group",0.130593457900869,0.858027478546523,"T3976","DESeq2","DMSO vs T3976",0.922829569631946,-0.115863862780317
"1810043H04Rik","Group",0.466689918357148,0.961396242335016,"DMSO","DESeq2","DMSO vs T3976",1.06972047049919,0.0972338540935458
"1810044D09Rik","Group",0.958709291101118,0.998281345570293,"DMSO","DESeq2","DMSO vs T3976",1.01321582314016,0.0189415125495428
"1810055G02Rik","Group",0.654325500166218,0.977479230359374,"DMSO","DESeq2","DMSO vs T3976",1.02455205051157,0.0349932797199755
"1810058I24Rik","Group",0.779492080715547,0.988518259921209,"T3976","DESeq2","DMSO vs T3976",0.978077451036087,-0.0319793824691078
"1810062G17Rik","Group",0.824135602796805,0.991433589305502,"DMSO","DESeq2","DMSO vs T3976",1.05395622571192,0.0758149483225711
"1810062O18Rik","Group",0.746657362471736,0.987933351677229,"DMSO","DESeq2","DMSO vs T3976",1.16624222137489,0.221867458593602
"2010001A14Rik","Group",0.374638688031692,0.946209200724509,"DMSO","DESeq2","DMSO vs T3976",1.19161104923421,0.252913406177002
"2010012O05Rik","Group",0.158663884734911,0.89216862391771,"T3976","DESeq2","DMSO vs T3976",0.915317581680458,-0.127655702286787
"2010107E04Rik","Group",0.116113789608132,0.85228910160007,"T3976","DESeq2","DMSO vs T3976",0.923265141833726,-0.115183076617814
"2010107G12Rik","Group",0.217964041275401,0.918341915603955,"DMSO","DESeq2","DMSO vs T3976",1.87340599132893,0.905663584154143
"2010107G23Rik","Group",0.152297964844273,0.885967114653957,"T3976","DESeq2","DMSO vs T3976",0.831983135985571,-0.265373809161092
"2010111I01Rik","Group",0.446095021325644,0.958451068170202,"DMSO","DESeq2","DMSO vs T3976",1.06606769504844,0.0922990518023567
"2010204K13Rik","Group",0.77571410578094,0.987933351677229,"DMSO","DESeq2","DMSO vs T3976",1.04820276981265,0.0679178263282058
"2010315B03Rik","Group",0.27379292665002,0.928250567976057,"DMSO","DESeq2","DMSO vs T3976",1.12999018938468,0.176310247164791
"2010320M18Rik","Group",0.860049990749069,0.991433589305502,"DMSO","DESeq2","DMSO vs T3976",1.02073194011735,0.0296040420831455
"2200002D01Rik","Group",0.0402695942971002,0.770704322070374,"T3976","DESeq2","DMSO vs T3976",0.80030801531922,-0.321372736575349
"2210010C04Rik","Group",0.149137088336529,0.882406284151864,"T3976","DESeq2","DMSO vs T3976",0.637842938349867,-0.648726874595251
"2210011C24Rik","Group",0.1515276607343,0.88456167309596,"T3976","DESeq2","DMSO vs T3976",0.765688024161013,-0.385171402053058
"2210013O21Rik","Group",0.829864314420845,0.991433589305502,"DMSO","DESeq2","DMSO vs T3976",1.01531847141441,0.0219323235331449
"2210015D19Rik","Group",0.133014550562819,0.858027478546523,"DMSO","DESeq2","DMSO vs T3976",1.13849539709245,0.187128458707454
"2210016F16Rik","Group",0.332197229841198,0.939120386255543,"DMSO","DESeq2","DMSO vs T3976",1.10380092713079,0.142480002425568
"2210016L21Rik","Group",0.641819383297548,0.976165576048923,"DMSO","DESeq2","DMSO vs T3976",1.02850266381566,0.0405455304390934
"2210018M11Rik","Group",0.751667398916942,0.987933351677229,"DMSO","DESeq2","DMSO vs T3976",1.03580962471422,0.0507588691258744
"2210404O09Rik","Group",0.999348064625634,0.999869110818596,"T3976","DESeq2","DMSO vs T3976",0.999830710079422,-0.000244254404378287
"2210408F21Rik","Group",0.00219858544078593,0.355646178972587,"DMSO","DESeq2","DMSO vs T3976",1.52544596723643,0.609231079175422
"2210408I21Rik","Group",0.747965935616869,0.987933351677229,"T3976","DESeq2","DMSO vs T3976",0.967472362344392,-0.0477076463209609
"2210409D07Rik","Group",0.771999115982488,0.987933351677229,"T3976","DESeq2","DMSO vs T3976",0.894646162944561,-0.160610892846063
"2210416O15Rik","Group",0.451366379323612,0.960272513671186,"DMSO","DESeq2","DMSO vs T3976",1.27656330657609,0.352265084802372
"2300009A05Rik","Group",0.476056718034731,0.962777036025637,"DMSO","DESeq2","DMSO vs T3976",1.1089838148496,0.149238310128463
"2310001H17Rik","Group",0.97084960206265,0.998281345570293,"DMSO","DESeq2","DMSO vs T3976",1.00586268104409,0.00843336389204152
"2310002F09Rik","Group",0.311333113365472,0.935232019348757,"T3976","DESeq2","DMSO vs T3976",0.605714904951167,-0.723289182366618
"2310002L09Rik","Group",0.166061314789532,0.894144109340808,"T3976","DESeq2","DMSO vs T3976",0.644280477385391,-0.634239215176908
"2310009A05Rik","Group",0.318315032467321,0.937816963548144,"T3976","DESeq2","DMSO vs T3976",0.91322887005329,-0.130951626450077
"2310009B15Rik","Group",0.463269061539643,0.961396242335016,"DMSO","DESeq2","DMSO vs T3976",1.05251051688074,0.0738346490407345
"2310010G23Rik","Group",0.912295458364461,0.994754948281739,"T3976","DESeq2","DMSO vs T3976",0.975199140922491,-0.0362312398351109
"2310010J17Rik","Group",0.692744742828728,0.979712220991605,"DMSO","DESeq2","DMSO vs T3976",1.09858427060344,0.135645540784017
"2310011J03Rik","Group",0.239060547594111,0.918452395986094,"T3976","DESeq2","DMSO vs T3976",0.937425286749007,-0.0932243833055911
"2310015A10Rik","Group",0.159625146305636,0.89216862391771,"DMSO","DESeq2","DMSO vs T3976",1.1702801773661,0.226853967506684
"2310020H05Rik","Group",0.209012556469301,0.918302458804489,"T3976","DESeq2","DMSO vs T3976",0.662486942653454,-0.594036074972844
"2310022A10Rik","Group",0.0716132664354151,0.812930500564701,"T3976","DESeq2","DMSO vs T3976",0.919388099694807,-0.121254102457247
"2310022B05Rik","Group",0.582640199645257,0.974657493192751,"DMSO","DESeq2","DMSO vs T3976",1.02595135312015,0.0369623252176879
"2310030G06Rik","Group",0.435244603969109,0.958451068170202,"T3976","DESeq2","DMSO vs T3976",0.914397678289463,-0.12910635441954
"2310033P09Rik","Group",0.321067297599263,0.93847905160688,"T3976","DESeq2","DMSO vs T3976",0.934266845999216,-0.0980934224516239
"2310034G01Rik","Group",0.714451721779251,0.983068638354514,"T3976","DESeq2","DMSO vs T3976",0.855419059487662,-0.22529674280288
"2310035C23Rik","Group",0.845294159508009,0.991433589305502,"T3976","DESeq2","DMSO vs T3976",0.988983212980514,-0.0159820620276532
"2310036O22Rik","Group",0.467965171556848,0.961396242335016,"T3976","DESeq2","DMSO vs T3976",0.967727047359654,-0.0473279099394957
"2310039H08Rik","Group",0.211191026541595,0.918302458804489,"DMSO","DESeq2","DMSO vs T3976",1.194236036751,0.256088008625922
"2310039L15Rik","Group",0.640427138122174,0.976165576048923,"T3976","DESeq2","DMSO vs T3976",0.838476631631033,-0.254157518491677
"2310040G24Rik","Group",0.624100834275446,0.975365577302846,"DMSO","DESeq2","DMSO vs T3976",1.24210464538663,0.312786723494471
"2310043L19Rik","Group",0.22482423511417,0.918452395986094,"T3976","DESeq2","DMSO vs T3976",0.800722255268417,-0.320626189873817
"2310045N01Rik","Group",0.253998832135442,0.919120594663115,"DMSO","DESeq2","DMSO vs T3976",1.088844397667,0.122797799092786
"2310047M10Rik","Group",0.818922312561629,0.991433589305502,"DMSO","DESeq2","DMSO vs T3976",1.01840696847993,0.0263141960693493
"2310057M21Rik","Group",0.700616760015103,0.979712220991605,"T3976","DESeq2","DMSO vs T3976",0.973507040543626,-0.0387366821250031
"2310061I04Rik","Group",0.0173302161152753,0.641821133619698,"T3976","DESeq2","DMSO vs T3976",0.856880373475857,-0.222834286861829
"2310065F04Rik","Group",0.224088182171217,0.918452395986094,"T3976","DESeq2","DMSO vs T3976",0.747082028516119,-0.420661437366448
"2310067B10Rik","Group",0.295943937274061,0.934922757899747,"T3976","DESeq2","DMSO vs T3976",0.949175878007423,-0.0752526579893704
"2410002F23Rik","Group",0.732587888075292,0.986221510362425,"T3976","DESeq2","DMSO vs T3976",0.980288829197595,-0.0287212119263201
"2410004B18Rik","Group",0.0798566202376507,0.822843230364815,"T3976","DESeq2","DMSO vs T3976",0.902901549498347,-0.147359407063593
"2410006H16Rik","Group",0.134513631827938,0.859346286736004,"T3976","DESeq2","DMSO vs T3976",0.92956051407106,-0.105379307732438
"2410012E07Rik","Group",0.206633886780757,0.918092219382878,"T3976","DESeq2","DMSO vs T3976",0.691211659617654,-0.532800541259399
"2410015M20Rik","Group",0.746400165397628,0.987933351677229,"T3976","DESeq2","DMSO vs T3976",0.975685874835426,-0.035511352592837
"2410016O06Rik","Group",0.614264572902619,0.975358805079049,"T3976","DESeq2","DMSO vs T3976",0.973621445737397,-0.0385671485713026
"2410089E03Rik","Group",0.587002010005771,0.974836991563841,"DMSO","DESeq2","DMSO vs T3976",1.05447299256914,0.076522144931948
"2410127L17Rik","Group",0.896201635784897,0.993735724991276,"DMSO","DESeq2","DMSO vs T3976",1.01067125175801,0.0153137978474142
"2410131K14Rik","Group",0.16905691003849,0.894144109340808,"T3976","DESeq2","DMSO vs T3976",0.919246647554777,-0.121476084883775
"2500002B13Rik","Group",0.46866259121817,0.961396242335016,"T3976","DESeq2","DMSO vs T3976",0.91451649492464,-0.128918903118548
"2500004C02Rik","Group",0.530331106281699,0.967198931321948,"T3976","DESeq2","DMSO vs T3976",0.905799429701881,-0.142736463830677
"2510002D24Rik","Group",0.382715972412837,0.947575344245402,"T3976","DESeq2","DMSO vs T3976",0.928222154864456,-0.107457962632828
"2510009E07Rik","Group",0.492697845198883,0.965033439955982,"DMSO","DESeq2","DMSO vs T3976",1.05428799356665,0.0762690132153614
