"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Susd2","Group_safe",0.204532248933016,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.790710121788072,-0.338779202348088
"Susd4","Group_safe",0.383262572330261,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.832716893835502,-0.26410200179532
"Susd5","Group_safe",0.752529065535294,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02571930831116,0.0366359863925364
"Susd6","Group_safe",0.781641811295078,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02349592357858,0.0335053563479535
"Suv39h1","Group_safe",0.209542398462765,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.918991273270609,-0.121876933121685
"Suv39h2","Group_safe",0.778945678718604,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0360885085642,0.0511472514920825
"Suv420h1","Group_safe",0.100840781420585,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.22796147111453,0.296265294988209
"Suv420h2","Group_safe",0.763334683273321,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.977959673482144,-0.0321531185307367
"Suz12","Group_safe",0.318158858689085,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.18130482547182,0.240381287725936
"Sv2a","Group_safe",0.370726430354058,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.15144952428084,0.203451169562536
"Sv2b","Group_safe",0.926596581026862,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01286533435776,0.0184423731824696
"Svep1","Group_safe",0.918290628402743,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.977883306979717,-0.0322657794912518
"Svil","Group_safe",0.867090840926924,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01323047090255,0.0189623690155855
"Svip","Group_safe",0.313051453041075,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.794428708649102,-0.332010335720328
"Swap70","Group_safe",0.632858681141189,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04698956876792,0.0662470686662707
"Swi5","Group_safe",0.387954437470601,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.959852234878446,-0.0591157686538952
"Swsap1","Group_safe",0.763382880358813,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.967066269140474,-0.0483133397410895
"Swt1","Group_safe",0.109096073994069,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.19841811760877,0.261131339645907
"Syap1","Group_safe",0.132216837710715,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.18163977761901,0.240790297572618
"Sybu","Group_safe",0.474319361710592,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.22918769329956,0.297705227767096
"Syce2","Group_safe",0.154936201891363,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.750869522267455,-0.413365860825351
"Sycp1","Group_safe",0.430227514663698,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.32325526265504,0.404091391657451
"Sycp3","Group_safe",0.484655604184634,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.21351821419718,0.279195762658583
"Syde1","Group_safe",0.899941965747997,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00743843137738,0.010691672539157
"Syde2","Group_safe",0.550449428910682,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07473931443762,0.103986766441717
"Syf2","Group_safe",0.492024140880364,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05400473386262,0.0758813465811869
"Syk","Group_safe",0.044314641177801,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.82476101622415,-0.277951952081018
"Sympk","Group_safe",0.194598117165044,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.92246120281465,-0.116439859794485
"Syn1","Group_safe",0.530894725899922,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.933041021433273,-0.0999875838881742
"Syn2","Group_safe",0.640440623017617,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07191001518439,0.100183799362681
"Syn3","Group_safe",0.929645685967533,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01402111194818,0.0200876896054297
"Syna","Group_safe",0.913244615695147,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.96500509894395,-0.0513915294996841
"Sync","Group_safe",0.692109962899536,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.969455786520602,-0.0447529913175288
"Syncrip","Group_safe",0.0927538422341943,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.17664451702296,0.234678525141958
"Syne1","Group_safe",0.191521406330984,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.15519238210761,0.208133133546332
"Syne2","Group_safe",0.88548337631304,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02449251553501,0.0349094447298715
"Syne3","Group_safe",0.0477489027107348,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.847735505304255,-0.238313882819721
"Syngap1","Group_safe",0.594242880238302,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.945274044504799,-0.0811954530322736
"Syngr1","Group_safe",0.862068394906857,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.978253611087273,-0.0317195642431887
"Syngr2","Group_safe",0.459403985114212,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.959982026224314,-0.0589207004283567
"Syngr3","Group_safe",0.812916428396259,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.934396330816987,-0.0978934858262503
"Synj1","Group_safe",0.406989153511397,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08076440718136,0.112052068276902
"Synj2","Group_safe",0.479036676036625,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.971226907072659,-0.0421197040160031
"Synj2bp","Group_safe",0.0257944814429739,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.22445052959735,0.292134487134791
"Synm","Group_safe",0.379831181946142,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.14423056776422,0.194377791149197
"Synpo","Group_safe",0.150046352411089,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.871628066881606,-0.198215442147438
"Synpo2","Group_safe",0.745553085718424,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.973124253276722,-0.0393040677419387
"Synpo2l","Group_safe",0.979286015683755,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.997442253899085,-0.00369477478040573
"Synpr","Group_safe",0.115502272602536,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.42441807413342,0.510372646975661
"Synrg","Group_safe",0.528249247027997,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04150140859592,0.058664790576801
"Syp","Group_safe",0.64221256816413,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.873861459407678,-0.194523519587515
"Sypl","Group_safe",0.0968322916840668,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.11418055380862,0.155983041454735
"Sypl2","Group_safe",0.332716263931875,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.23208604913295,0.301103017657985
"Sys1","Group_safe",0.875340962980891,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.988869032977371,-0.0161486335446335
"Syt11","Group_safe",0.703342672174563,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.022096236881,0.031531041612521
"Syt12","Group_safe",0.979720886831032,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00349637790905,0.005035409344194
"Syt13","Group_safe",0.240486249769402,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.937933005685673,-0.0924432167275085
"Syt17","Group_safe",0.99574739355672,0.999563290058571,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00046247223741,0.000667052168794588
"Syt5","Group_safe",0.73732010923609,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.15261366223715,0.204909025587677
"Syt6","Group_safe",0.755531275207164,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.919890157787807,-0.120466492712988
"Syt7","Group_safe",0.893240744294178,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.977618466211755,-0.0326565584413279
"Syt8","Group_safe",0.813569496182765,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.964692279352635,-0.0518592746312396
"Sytl1","Group_safe",0.256465758603026,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.884340054193355,-0.177326860833501
"Sytl2","Group_safe",0.469659220993814,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06035494120666,0.0845472706413969
"Sytl3","Group_safe",0.432956175807134,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.63018636434377,0.705036904054771
"Sytl5","Group_safe",0.38851894769348,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.16916759965244,0.225481754382814
"Syvn1","Group_safe",0.683775776877828,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.976495724065062,-0.0343143681164495
"Szrd1","Group_safe",0.0519826655666482,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.916790361513377,-0.125336218189958
"Szt2","Group_safe",0.19199053920188,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.910509490613628,-0.13525403980512
"Tab1","Group_safe",0.772175775921844,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.985344271924013,-0.0213002153748462
"Tab2","Group_safe",0.176238590862763,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.12894798810112,0.174979021064785
"Tab3","Group_safe",0.325618516163229,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.18154040163513,0.240668961721492
"Tac4","Group_safe",0.984797835427611,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00654777748923,0.00941565383982868
"Tacc1","Group_safe",0.655007526988824,0.999510223594388,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02711467979702,0.0385972709820871
"Tacc2","Group_safe",0.751714639882329,0.999510223594388,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.983539047306463,-0.0239457650707563
